participant_id,trial_order,trial_id,repeat_index_for_video,clip_team_id,clip_number,source,scene_sequence,camera_id,interactive_obj,clip_name,video_link,text_description,image_link,scene_image_rgb,vlm_image_link,interaction_type,pred_interaction,human_state,object_property,spatial_context,risk_factor,gt_human_bbox,gt_object_bbox,pred_human_bbox,pred_object_bbox,form_edit_url,form_published_url,vlm_inference,selected_frame_index
P118,9,warehouse_2_event_35_plasticbox_0001_kick_002004_002203.mp4,5,44,58,Hunavsim,Warehouse,2,plasticbox_0001,warehouse_2_event_35_plasticbox_0001_kick_002004_002203.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDlRbGFLJDiQK7OXwt2VCpSAQ-Z5oQiS9qmfFZYO75af40,"A person in a white or light gray outfit kicks a plastic storage box beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_2_event_35_plasticbox_0001_kick_002004_002203\vlm_input_image\frame_002010.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\warehouse_2_event_35_plasticbox_0001_kick_002004_002203\vlm_input_image\frame_002010.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_2_event_35_plasticbox_0001_kick_002004_002203\vlm_input_image\frame_002010.png,kick,kicking,normal,small,open_space,none,"[267, 110, 372, 370]","[278, 308, 333, 356]","[267, 110, 372, 370]","[278, 308, 333, 356]",,,VLM: kicking; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=2010; gt_interaction=kick,2010
P118,10,warehouse_2_event_30_trashcan_0001_kick_001752_001852.mp4,3,43,56,Hunavsim,Warehouse,2,trashcan_0001,warehouse_2_event_30_trashcan_0001_kick_001752_001852.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCdHPlxoSTRQZwEKN7yeAbwAeqDZob5Tx3NPTmL5iizuRg,"A person in a white or light gray outfit kicks a trash can beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_2_event_30_trashcan_0001_kick_001752_001852\vlm_input_image\frame_001753.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\warehouse_2_event_30_trashcan_0001_kick_001752_001852\vlm_input_image\frame_001753.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_2_event_30_trashcan_0001_kick_001752_001852\vlm_input_image\frame_001753.png,kick,kicking,normal,small,open_space,none,"[126, 119, 204, 361]","[84, 311, 118, 363]","[126, 119, 204, 361]","[84, 311, 118, 363]",,,VLM: kicking; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=1753; gt_interaction=kick,1753
P119,1,jordan-hall-2019-04-22_0_image_0_carrying_000852_000927_H66_O65000.mp4,1,28,32,JRDB,jordan-hall-2019-04-22_0,0,crutch,jordan-hall-2019-04-22_0_image_0_carrying_000852_000927_H66_O65000.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBi7okqQ9sBT5S6U1eFIOxzATwDJVYPXnCjp9zwfhRRLCw,A woman in a patterned top and white shorts carries a crutch-like object near a group of people in a hallway.,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\jordan-hall-2019-04-22_0_image_0_carrying_000852_000927_H66_O65000\vlm_input_image\frame_000013.jpg,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\jordan-hall-2019-04-22_0_image_0_carrying_000852_000927_H66_O65000\vlm_input_image\frame_000013.jpg,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\jordan-hall-2019-04-22_0_image_0_carrying_000852_000927_H66_O65000\vlm_input_image\frame_000013.jpg,carrying,hold,normal,large,narrow_corridor,none,"[431, 84, 570, 379]","[499, 163, 557, 393]","[431, 84, 570, 379]","[499, 163, 557, 393]",,,VLM: hold; human_state=normal; object_property=large; spatial_context=narrow_corridor; risk_factor=none; selected_frame=13; gt_interaction=carrying,13
P119,2,office_1_event_12_clothesstand_0001_carrying_001269_001308.mp4,5,54,146,Hunavsim,Office,1,clothesstand_0001,office_1_event_12_clothesstand_0001_carrying_001269_001308.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQA0aOxu95OFT7xao9QcPlp3AZUrWixqPNltVIFtI2Lz6q0,"A person in dark clothing carries a clothes stand in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_12_clothesstand_0001_carrying_001269_001308\vlm_input_image\frame_001295.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\office_1_event_12_clothesstand_0001_carrying_001269_001308\vlm_input_image\frame_001295.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_12_clothesstand_0001_carrying_001269_001308\vlm_input_image\frame_001295.png,carrying,kicking,strained,unstable,narrow_corridor,object_motion_risk,"[221, 0, 418, 527]","[187, 58, 349, 500]","[219, 0, 421, 477]","[185, 53, 293, 477]",,,VLM: kicking; human_state=strained; object_property=unstable; spatial_context=narrow_corridor; risk_factor=object_motion_risk; selected_frame=1295; gt_interaction=carrying,1295
P119,3,warehouse_2_event_05_trashcan_0001_carry_000321_000418.mp4,4,43,40,Hunavsim,Warehouse,2,trashcan_0001,warehouse_2_event_05_trashcan_0001_carry_000321_000418.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAwwZrEUQMFTLdRJS0bhrzkAatSOf39J1JYiK8Kzm9B3Jo,"A person in a dark outfit or purple pants carries a trash can in a yellow-and-white warehouse with a forklift, blue bins, pallets, and tall metal racks.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_2_event_05_trashcan_0001_carry_000321_000418\vlm_input_image\frame_000402.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\warehouse_2_event_05_trashcan_0001_carry_000321_000418\vlm_input_image\frame_000402.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_2_event_05_trashcan_0001_carry_000321_000418\vlm_input_image\frame_000402.png,carry,carrying,normal,small,open_space,none,"[263, 110, 375, 370]","[217, 196, 269, 235]","[263, 110, 375, 370]","[217, 196, 269, 235]",,,VLM: carrying; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=402; gt_interaction=carry,402
P119,4,warehouse_3_event_09_plasticbox_0001_putting_down_000363_000431.mp4,3,44,64,Hunavsim,Warehouse,3,plasticbox_0001,warehouse_3_event_09_plasticbox_0001_putting_down_000363_000431.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBKrzFE-a6rQoymERKY0-3wAQg830R6waBd5H4Ko7BWdCU,"A person in a dark outfit or purple pants puts down a plastic storage box in a yellow-and-white warehouse with a forklift, blue bins, pallets, and tall metal racks.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_3_event_09_plasticbox_0001_putting_down_000363_000431\vlm_input_image\frame_000391.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\warehouse_3_event_09_plasticbox_0001_putting_down_000363_000431\vlm_input_image\frame_000391.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_3_event_09_plasticbox_0001_putting_down_000363_000431\vlm_input_image\frame_000391.png,putting_down,lifting,strained,heavy,open_space,object_motion_risk,"[205, 10, 434, 469]","[351, 202, 532, 306]","[205, 10, 434, 469]","[351, 202, 532, 306]",,,VLM: lifting; human_state=strained; object_property=heavy; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=391; gt_interaction=putting_down,391
P119,5,packard-poster-session-2019-03-20_1_image_2_picking_up_000312_000408_H20_O23.mp4,3,31,35,JRDB,packard-poster-session-2019-03-20_1,2,board,packard-poster-session-2019-03-20_1_image_2_picking_up_000312_000408_H20_O23.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAujhRacmq0QrBfXaGbEn7qAYgYZ6Pl86pMSt8c__nYon4,A man in a gray sweater and tan pants bends down to pick up a large white display board from the floor.,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\packard-poster-session-2019-03-20_1_image_2_picking_up_000312_000408_H20_O23\vlm_input_image\frame_000002.jpg,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\packard-poster-session-2019-03-20_1_image_2_picking_up_000312_000408_H20_O23\vlm_input_image\frame_000002.jpg,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\packard-poster-session-2019-03-20_1_image_2_picking_up_000312_000408_H20_O23\vlm_input_image\frame_000002.jpg,picking_up,holding,normal,small,narrow_corridor,none,"[171, 67, 288, 394]","[105, 65, 170, 397]","[171, 67, 288, 394]","[105, 65, 170, 397]",,,VLM: holding; human_state=normal; object_property=small; spatial_context=narrow_corridor; risk_factor=none; selected_frame=2; gt_interaction=picking_up,2
P119,6,warehouse_3_event_02_woodchair_0001_carrying_000003_000039.mp4,4,47,60,Hunavsim,Warehouse,3,woodchair_0001,warehouse_3_event_02_woodchair_0001_carrying_000003_000039.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDWqNcUpg1RRLvSE8Yta7SMATPWeN382HEs_qafkugsy2Y,"A person in a dark outfit or purple pants carries a wooden chair in a yellow-and-white warehouse with a forklift, blue bins, pallets, and tall metal racks.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_3_event_02_woodchair_0001_carrying_000003_000039\vlm_input_image\frame_000023.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\warehouse_3_event_02_woodchair_0001_carrying_000003_000039\vlm_input_image\frame_000023.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_3_event_02_woodchair_0001_carrying_000003_000039\vlm_input_image\frame_000023.png,carrying,carrying,strained,large,crowded,collision_risk,"[271, 110, 368, 370]","[202, 172, 287, 317]","[271, 105, 445, 439]","[202, 172, 287, 317]",,,VLM: carrying; human_state=strained; object_property=large; spatial_context=crowded; risk_factor=collision_risk; selected_frame=23; gt_interaction=carrying,23
P119,7,hospital_1_event_21_trashcan_0001_kicking_001950_002009.mp4,5,48,119,Hunavsim,Hospital,1,trashcan_0001,hospital_1_event_21_trashcan_0001_kicking_001950_002009.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAUCGJ9KrSmSrkELjxw14svAR10RGUpHDeVGJMFNFD0Ksw,"A person in dark clothing near the hospital wall kicks a trash can in a hospital hallway with windows, yellow railings, benches, and blue storage carts.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\hospital_1_event_21_trashcan_0001_kicking_001950_002009\vlm_input_image\frame_001993.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\hospital_1_event_21_trashcan_0001_kicking_001950_002009\vlm_input_image\frame_001993.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\hospital_1_event_21_trashcan_0001_kicking_001950_002009\vlm_input_image\frame_001993.png,kicking,carrying,normal,large,open_space,none,"[234, 79, 407, 401]","[304, 344, 420, 476]","[234, 79, 407, 401]","[304, 344, 420, 476]",,,VLM: carrying; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=1993; gt_interaction=kicking,1993
P119,8,tressider-2019-04-26_2_image_6_carrying_000721_000945_H35_O7.mp4,3,41,52,JRDB,tressider-2019-04-26_2,6,machines,tressider-2019-04-26_2_image_6_carrying_000721_000945_H35_O7.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQD0NHds_cRvQb3kEhAGQMhKAVWgLFu3QHTlyDYU-UfGgEc,A man in a red shirt and black shorts carries a small white controller-like machine near a cafe entrance.,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\tressider-2019-04-26_2_image_6_carrying_000721_000945_H35_O7\vlm_input_image\frame_000211.jpg,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\tressider-2019-04-26_2_image_6_carrying_000721_000945_H35_O7\vlm_input_image\frame_000211.jpg,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\tressider-2019-04-26_2_image_6_carrying_000721_000945_H35_O7\vlm_input_image\frame_000211.jpg,carrying,hold,normal,large,open_space,none,"[374, 0, 560, 477]","[373, 3, 561, 191]","[429, 0, 575, 477]","[373, 3, 561, 191]",,,VLM: hold; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=211; gt_interaction=carrying,211
P119,9,warehouse_2_event_21_largebox_0002_lifting_001321_001345.mp4,2,45,49,Hunavsim,Warehouse,2,largebox_0002,warehouse_2_event_21_largebox_0002_lifting_001321_001345.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAk8cGMKOCxRbaX-q5RQyU0AXHJ-xz6WAFFCo2dT_8PdE0,"A worker in a yellow safety vest or a light uniform lifts a large cardboard box beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_2_event_21_largebox_0002_lifting_001321_001345\vlm_input_image\frame_001336.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\warehouse_2_event_21_largebox_0002_lifting_001321_001345\vlm_input_image\frame_001336.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_2_event_21_largebox_0002_lifting_001321_001345\vlm_input_image\frame_001336.png,lifting,lifting,strained,large,open_space,object_motion_risk,"[118, 39, 347, 439]","[43, 189, 168, 317]","[118, 39, 347, 439]","[43, 189, 168, 317]",,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=1336; gt_interaction=lifting,1336
P119,10,office_1_event_87_suitcase_0001_carrying_003698_003751.mp4,5,66,180,Hunavsim,Office,1,suitcase_0001,office_1_event_87_suitcase_0001_carrying_003698_003751.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCPRQVsCX0iRrmdxjOOWfEsAUc0DdsAfWsNAf6wWWoae6Q,"A person in a white or gray outfit carries a suitcase in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_87_suitcase_0001_carrying_003698_003751\vlm_input_image\frame_003699.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\office_1_event_87_suitcase_0001_carrying_003698_003751\vlm_input_image\frame_003699.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\office_1_event_87_suitcase_0001_carrying_003698_003751\vlm_input_image\frame_003699.png,carrying,carrying,normal,large,narrow_corridor,none,"[45, 110, 108, 370]","[102, 99, 171, 213]","[45, 110, 108, 370]","[102, 99, 171, 213]",,,VLM: carrying; human_state=normal; object_property=large; spatial_context=narrow_corridor; risk_factor=none; selected_frame=3699; gt_interaction=carrying,3699
P120,1,hospital_1_event_26_largetable_0001_putting_down_002396_002424.mp4,2,51,123,Hunavsim,Hospital,1,largetable_0001,hospital_1_event_26_largetable_0001_putting_down_002396_002424.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQApp6cVK5xESIVY2FnKeTSGAb_KyMyj6cBSOcmQ6cLn_Ew,"A person in a white clinical outfit puts down a large table in a hospital hallway with windows, yellow railings, benches, and blue storage carts.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\hospital_1_event_26_largetable_0001_putting_down_002396_002424\vlm_input_image\frame_002420.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\hospital_1_event_26_largetable_0001_putting_down_002396_002424\vlm_input_image\frame_002420.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\hospital_1_event_26_largetable_0001_putting_down_002396_002424\vlm_input_image\frame_002420.png,putting_down,carrying,strained,large,narrow_corridor,object_motion_risk,"[249, 110, 394, 370]","[293, 202, 434, 373]","[249, 109, 394, 370]","[293, 202, 434, 373]",,,VLM: carrying; human_state=strained; object_property=large; spatial_context=narrow_corridor; risk_factor=object_motion_risk; selected_frame=2420; gt_interaction=putting_down,2420
P120,2,tressider-2019-04-26_3_image_8_carrying_000420_000621_H1_O1.mp4,1,13,16,JRDB,tressider-2019-04-26_3,8,machines,tressider-2019-04-26_3_image_8_carrying_000420_000621_H1_O1.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDoD_In6az9T7w2QB2AzTCyAcl-YNP5J6Xpl7NMU9QfGLM,A close person in a dark shirt and light pants carries a small machine-like item near a red tiled wall.,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\tressider-2019-04-26_3_image_8_carrying_000420_000621_H1_O1\vlm_input_image\frame_000020.jpg,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\tressider-2019-04-26_3_image_8_carrying_000420_000621_H1_O1\vlm_input_image\frame_000020.jpg,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\tressider-2019-04-26_3_image_8_carrying_000420_000621_H1_O1\vlm_input_image\frame_000020.jpg,carrying,carrying,strained,large,crowded,fall_risk,"[187, 0, 403, 480]","[340, 6, 487, 246]","[187, 0, 403, 480]","[340, 6, 487, 246]",,,VLM: carrying; human_state=strained; object_property=large; spatial_context=crowded; risk_factor=fall_risk; selected_frame=20; gt_interaction=carrying,20
P120,3,tressider-2019-04-26_2_image_6_carrying_001144_001368_H35_O7.mp4,4,41,53,JRDB,tressider-2019-04-26_2,6,machines,tressider-2019-04-26_2_image_6_carrying_001144_001368_H35_O7.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQALhsYVuYiNRrswVYQzFSZtAUvBpXp05fpowxnUOGqDGMU,A man in a red shirt and black shorts carries a small white controller-like item in a crowded cafe scene.,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\tressider-2019-04-26_2_image_6_carrying_001144_001368_H35_O7\vlm_input_image\frame_000176.jpg,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\tressider-2019-04-26_2_image_6_carrying_001144_001368_H35_O7\vlm_input_image\frame_000176.jpg,C:\Users\selin\OneDrive\dsg_kb_source\jrdb_event\event_all_jrdb\event_all\tressider-2019-04-26_2_image_6_carrying_001144_001368_H35_O7\vlm_input_image\frame_000176.jpg,carrying,hold,-,-,-,-,"[0, 0, 83, 470]","[0, 0, 112, 208]","[131, 0, 270, 437]","[173, 197, 221, 225]",,,VLM: hold; human_state=-; object_property=-; spatial_context=-; risk_factor=-; selected_frame=176; gt_interaction=carrying,176
P120,4,warehouse_1_event_21_plasticbox_0001_put_down_001251_001361.mp4,3,44,17,Hunavsim,Warehouse,1,plasticbox_0001,warehouse_1_event_21_plasticbox_0001_put_down_001251_001361.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQC7fOq6tVEaTLPx0e7vOUgiAcEXt6unmxGld3tgritw4Nk,"A worker in a yellow safety vest or a light uniform puts down a plastic storage box beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_1_event_21_plasticbox_0001_put_down_001251_001361\vlm_input_image\frame_001348.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event\warehouse_1_event_21_plasticbox_0001_put_down_001251_001361\vlm_input_image\frame_001348.png,C:\Users\selin\OneDrive\dsg_kb_source\hunavsim_event\event_all_hunavsim\event_all\warehouse_1_event_21_plasticbox_0001_put_down_001251_001361\vlm_input_image\frame_001348.png,put_down,lifting,strained,heavy,open_space,object_motion_risk,"[223, 109, 417, 371]","[378, 274, 513, 346]","[223, 109, 417, 371]","[378, 274, 513, 346]",,,VLM: lifting; human_state=strained; object_property=heavy; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=1348; gt_interaction=put_down,1348
